drug_id,drug,target
1638,CC(C)[C@H](N)C(=O)OCCOCN1:C:N:C2:C(=O):N:C(N):[NH]:C:2:1,1
1639,CCCC(CCC)(CCC)C(N)=O,1
1640,CC(C)[C@H](N)C(=O)OCC(CO)OCN1:C:N:C2:C(=O):N:C(N):[NH]:C:2:1,1
1641,CCCC(CCC)C(=O)OCOC(=O)C(C)(C)C,1
1642,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)C)[C@]21CO1,1
1643,NC1:C2:C(:N:C3:C:C:C:C:C:1:3)CCCC2O,1
1644,COC1:C:C:C(C(CN(C)C)C2(O)CCCCC2):C:C:1,1
1645,C=CCN1CCCC1CNC(=O)C1:C:C(S(N)(=O)=O):C:C(OC):C:1OC,1
1646,C=CC(N)CCC(=O)O,1
1647,CCOC1:C:C:C:C:C:1OCC1CNCCO1,1
1649,CC1:C(C):C2:C(:C(C):C:1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,1
1650,FC(F)(F)C1:C:C:C:C(C2=CCN(CCC3:C:C:C4:C:C:C:C:C:4:C:3)CC2):C:1,1
1651,OCCCN1CCN(CCCC2C3:C:C:C:C:C:3SC3:C:C:C(Cl):C:C:32)CC1,1
1652,C=C1C[C@H](C)[C@H]2[C@H]3CC4:C:C:C(O):C:C:4[C@@]2(CCN3CC2CCC2)C1,1
1653,CC1:C:C:C:C(C):C:1NC1=NCCCS1,1
1654,CC(C)C(CCCCCC(=O)O)NCC1:C:C:C(F):C:C:1,1
1655,O=C1[C@H]2[C@H]3C=C[C@H]([C@@H]4C=C[C@@H]43)[C@H]2C(=O)N1CCCCN1CCN(C2:N:C:C:C:N:2)CC1,1
1656,CC1(C)CN(CCN2CCN(C3:C:C:C:C(Cl):C:3)C2=O)C1,1
1657,O=C1CC2:C:C(CCN3CCN(C4:N:S:C5:C:C:C:C:C:4:5)CC3):C(Cl):C:C:2N1,1
1658,CC1:N:N(C):C2:C:1C(C1:C:C:C:C:C:1F)=NCC(=O)N2C,1
1659,COC1:C:C:C:C:C:1N1CCN(CCC2:O:C(=O):[NH]:C:2C2:C:C:C(F):C:C:2)CC1,1
1660,CC(C1:N:O:C2:C:C:C(Cl):C:C:1:2)N1:C:C:N:C:1,1
1661,CN1CCN(C(=O)OC2C3:N:C:C:N:C:3C(=O)N2C2:C:C:C(Cl):C:N:2)CC1,1
1662,CN(C)CCOC1=CC2:C:C:C:C:C:2SC2:C:C:C(Cl):C:C:21,1
1663,CCN[C@H](CC1:C:C:C:C:C:1)[C@H]1CCCO1,1
1664,CC(=O)C1:C:C:C2:C(:C:1)N(CC(C)N(C)C)C1:C:C:C:C:C:1S2,1
1665,CN(C)CC1:N:N:C2:N:1C1:C:C:C(Cl):C:C:1C(C1:C:C:C:C:C:1)=NC2,1
1666,C=CCN1C(=O)C(CC(C)C)NC1=S,1
1667,C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,1
1668,C=CCC(N)CC1:C:C:C:C:C:1,1
1669,CC(=O)[C@@]1(O)[C@H](O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1
1670,CC(CN(C)C)CN1C2:C:C:C:C:C:2SC2:C:C:C:C:C:21,1
1671,CCOC(=O)C1:[NH]:C2:C:C(OC):C(OC):C:C:2:C:1CCN1CCN(C2:C:C:C:C:C:2)CC1,1
1672,CCC(=O)OC1(C2:C:C:C:C:C:2)CCN(C)CC1C,1
1673,CCCN(CCC)C(=O)CC1:C(C2:C:C:C(Cl):C:C:2):N:C2:C:C:C(Cl):C:N:1:2,1
1674,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1675,CNCCCC1(C)C(=O)N(C2:C:C:C:C:C:2)C2:C:C:C:C:C:21,1
1676,CCN1:C:C(C(=O)O):C(=O):C2:C:C:C(CC3:C:C:C:C:C:3):N:C:2:1,1
1677,CC1:C:C(N(C)C):C:C:C:1C[C@H](C)N.O=C(O)[C@H](O)[C@@H](O)C(=O)O,1
1678,CCC1(C2:C:C:C(N):C:C:2)CCC(=O)NC1=O,1
1679,CN(C)CC(CN1C2:C:C:C:C:C:2SC2:C:C:C:C:C:21)N(C)C,1
1680,CN(C)C(=O)C1(C2:C:C:C(Cl):C:C:2)CCN(CCCC(=O)C2:C:C:C(F):C:C:2)CC1,1
1681,ClC1:C:C:C2:C(:C:1)C(N1CCNCC1)=NC1:C:C:C:C:C:1O2,1
1682,COC1:C:C:C:C:C:1N1CCN(CCCC(O)C2:C:C:C(F):C:C:2)CC1,1
1683,CN1CCN2C3:C:C:C:C:C:3CN3:C:C:C:C:3C2C1.O=C(O)/C=C\C(=O)O,1
1684,CCOC(=O)N1CCC(=O)N(C2:C:C:C:C:C:2)C2:C:C(Cl):C:C:C:21,1
1685,CN(C(=O)C(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1)[C@H](CN1CC[C@H](O)C1)C1:C:C:C:C:C:1,1
1686,CC1:C(C):C2:C:C:C(OCC3:N:N:C(C(C)C):S:3):C:C:2:O:C:1=O,1
1688,N#CC1:C:C(C2:C:C:C:C:C:2):N:N:C:1NCCN1CCOCC1,1
1689,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,1
1690,O=C(C1:C:C2:C:C:C:C:C:2:O:1)N1CCN(CC2:C:C:C:C:C:2)CC1,1
1691,CC1:C:C:C:C2:C:1OC1:C:C:C:C:C:1[C@@]1(O)CCN(C)C[C@@H]21,1
1692,CC(NNC(=O)C1:C:C:C:C:C:1)C1:C:C:C:C:C:1,1
1693,CCC1(C2:C:C:C:C:C:2)C(=O)NC(=O)N(C(=O)C2:C:C:C:C:C:2)C1=O,1
1694,O=C(OC1CN2CCC1CC2)C1:C:C:C:C:C:1,1
1695,CNCC12CCC(C3:C:C:C:C:C:31)C1:C:C:C:C:C:12,1
1696,CC(CC1:C:C:C:C:C:1)N(C)CC1:C:C:C:C:C:1,1
1697,CCCN(C1:C:C:N:C:C:1)N1:C:C:C2:C:C:C:C:C:2:1.[Cl-].[H+],1
1698,CCC(O)C(CC(C)N(C)C)(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1,1
1699,CC(=O)OCC(=O)[C@@]1(OC(=O)C(C)C)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1700,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1701,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1702,CNCCCCOC1:C:C:C:C:C:1CC1:C:C:C:C:C:1.[Cl-].[H+],1
1703,CN(C)CCN(C)N1:C:C(C2:C:C:C:C:C:2):C2:C:C:C:C:C:2:1,1
1704,C=CCC1(CC(=C)Br)C(=O)NC(=O)NC1=O,1
1705,CCN1:N:N:N(CCN2CC[C@H](N(C(=O)COC)C3:C:C:C:C:C:3F)[C@H](C)C2):C:1=O,1
1706,COC1:C:C(Br):C2:O:C(C3CCNCC3):C:C:2:C:1,1
1707,CN(C)C(=O)CCNC1:C:C:C(Br):C:C:1,1
1708,CN(C)CCOC(C1:C:C:C:C:C:1)C1:C:C:C(Br):C:C:1,1
1709,CCN(CC)CCNC(=O)C1:C:C(Br):C(N):C:C:1OC,1
1710,CCCCCCCCCC(=O)OC1(C2:C:C:C(Br):C:C:2)CCN(CCCC(=O)C2:C:C:C(F):C:C:2)CC1,1
1711,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1
1712,CC(C)(C)N1CCC(C2:C:C:C:C:C:2)(C2:C:C:C:C:C:2)CC1,1
1713,CN(C)CCOC(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1C(C)(C)C,1
1714,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(C2:N:C:C:C:N:2)CC1,1
1715,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1
1716,CCCCNCC1COC2:C:C:C:C:C:2O1,1
1717,CC(CC1C2:C:C:C:C:C:2CCC2:C:C:C:C:C:21)CN(C)C,1
1718,CCOC(=O)NNC(C)C1:C:C:C:C:C:1,1
1719,CCOC(=O)NC(O)C(Cl)(Cl)Cl,1
1720,CCC(Br)(CC)C(=O)NC(N)=O,1
1721,CCC(=O)N(C1:C:C:C:C:C:1)C1(C(=O)OC)CCN(CCC2:C:C:C:C:C:2)CC1,1
1722,NC(=O)C1(N2CCCCC2)CCN(CCCN2C3:C:C:C:C:C:3CCC3:C:C:C:C:C:32)CC1,1
1723,FC1:C:C:C2:[NH]:C3:C(:C:2:C:1)CN(CCC1:C:C:N:C:C:1)CC3,1
1724,CN(C)C(C)(CO)CC1:C:C:C(Cl):C(Cl):C:1.[Cl-].[H+],1
1725,CN1CCN(C(C2:C:C:C:C:C:2)C2:C:C:C(Cl):C:C:2)CC1,1
1726,CCCC(O)Cl,1
1727,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](Cl)C4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,1
1728,COC(=O)[C@H]1[C@H]2C[C@@H]3C4:[NH]:C5:C:C:C(Cl):C:C:5:C:4CCN3C[C@H]2C[C@@H](OC(=O)C2:C:C(OC):C(OC):C(OC):C:2)[C@@H]1OC,1
1729,NC(=O)OCC(O)COC1:C:C:C(Cl):C:C:1,1
1730,CN(C)CCOC(C)(C1:C:C:C:C:C:1)C1:C:C:C(Cl):C:C:1,1
1731,O=C1NC(CCCl)OC2:C:C:C:C:C:21,1
1732,CN(C)CCCN1C2:C:C:C:C:C:2CCC2:C:C:C(C#N):C:C:21,1
1733,OC1(C2:C:C:C:C(Cl):C:2)C2=NCCCN2C2:C:C:C:C:C:21,1
1734,CNC1CCN2C3:C:C:C:C:C:3CCC3:C:C:C:C1:C:32,1
1735,CN(C)CCC=C1C2:C:C:C:C:C:2COC2:C:C:C:C:C:21,1
1736,COC1:C:C:C([C@H](O)CN2CCN(C3:C:C:C:C:C:C:3=O)CC2):C:C:1OC,1
1737,CN(C/C=C/C1:C:C:C:C:C:1)CCOC(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1,1
1738,CCOC1:C:C(N):C([N+](=O)[O-]):C:C:1C(=O)NC1CCN(CC2CC=CCC2)CC1,1
1739,O=C1CCC(C2:C:C:C:C:C:2)(C2CCN(C/C=C/C3:C:C:C:C:C:3)CC2)C(=O)N1,1
1740,CCNC(=O)/C=C/C1:C:C:C:C(Br):C:1,1
1741,COC1:C:C(/C=C/C(N)=O):C:C(OC):C:1OC,1
1742,O=C(CCCN1CCN(C2:C:C3:C:C:C:C:C:3:C:N:2)CC1)C1:C:C:C(F):C:C:1,1
1743,CN(C)CCCC1(C2:C:C:C(F):C:C:2)OCC2:C:C(C#N):C:C:C:21,1
1744,NC(=O)C1C2:C:C:C:C:C:2C=CC2:C:C:C:C:C:21,1
1745,CN1C(=O)CN2CCC3:C:C:C:C:C:3C2C2:C:C(Cl):C:C:C:21,1
1746,CN(C)CC(O)C(C1:C:C:C:C:C:1)C1:C:C:C(Cl):C:C:1,1
1747,CC1:N:C:C2:N:1C1:C:C:C(Cl):C:C:1C(C1:C:C:C:C:C:1Cl)=NC2,1
1748,CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)[C@@]1(O)C(=O)CCl,1
1749,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1750,CCN(CC)CCNC(=O)COC1:C:C:C(Cl):C:C:1,1
1751,CN(C)CCCC1C2:C:C:C:C:C:2NC2:C:C:C(Cl):C:C:21,1
1752,CN1CCC(=C2C3:C:C:C:C:C:3OC3:C:C:C(Cl):C:C:32)CC1,1
1753,CN1CCN(C2=NC3:C:C:C:C:C:3SC3:C:C:C(Cl):C:C:32)CC1,1
1754,COCCCC/C(=N\OCCN)C1:C:C:C(Cl):C:C:1,1
1755,O=C1CN2CCOC2(C2:C:C:C:C:C:2Cl)C2:C:C(Cl):C:C:C:2N1,1
1756,OCCN1CCN(CCCN2C3:C:C:C:C:C:3SC3:C:C(Cl):C:N:C:32)CC1,1
1757,CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
1758,C/C=C/C(=O)N(CCC)C(CC)C(=O)N(C)C,1
1759,CC(CN(C)C)CN1C2:C:C:C:C:C:2SC2:C:C:C(C#N):C:C:21,1
1760,O=C1N=C(NC2CC2)OC1C1:C:C:C:C:C:1,1
1761,NC1CCCC1C1:C:C:C:C:C:1,1
1762,ON1CC(=NCC2CC2)N=C2:C:C:C(Cl):C:C:2=C1C1:C:C:C:C:C:1,1
1763,CN1CCCC2:C:C:C:C(OCC3CNCCO3):C:21,1
1764,CNCCCC1(C)CN(C2:C:C:C:C:C:2)C2:C:C:C:C:C:21,1
1765,CN(C)CC1=CC2:C:C:C:C:C:2SC2:C:C:C:C:C:21,1
1766,CN1CCC(=C2C3:C:C:C:C:C:3C(O)C3:C:C:C:C:C:32)CC1,1
1767,CN(C)[C@@H](CCOC1:C:C:C:C2:C:C:C:C:C:1:2)C1:C:C:C:C:C:1,1
1768,CCC(=O)O[C@](CC1:C:C:C:C:C:1)(C1:C:C:C:C:C:1)[C@H](C)CN(C)C.[Cl-].[H+],1
1769,CC1=NC2:C:C:C:C:C:2CC(C2:C:C:C:C:C:2)N1C,1
1770,O=C(C1:C:C:C(F):C:C:1)C1CCN(CCCN2:C(=O):[NH]:C3:C:C:C:C:C:3:2)CC1,1
1771,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1
1772,CN1C[C@@H](CC#N)CC2C3:C:C:C:C4:[NH]:C:C(:C:3:4)C[C@H]21,1
1773,O=C1CN=C(C2:C:C:C:C:C:2Cl)C2:C:C(Cl):C:C:C:2N1,1
1774,CNCCON=C1:C2:C:C:C:C:C:2:C:C:C2:C:C:C:C:C:1:2,1
1775,OC(CN1:C:C:N:C:1)C1:C:C:C(CCC2:C:C:C:C:C:2):C:C:1,1
1776,CN(C)CCCN1C2:C:C:C:C:C:2C=CC2:C:C:C:C:C:21,1
1777,FC(F)OC(F)C(F)(F)F,1
1778,CN1CCC23C4:C5:C:C:C(O):C:4OC2CCCC3C1C5,1
1779,CC(C)[C@@]1(O)CCN2C[C@@H]3C4:C:C:C:C:C:4CCC4:C:C:C:C(:C:43)[C@H]2C1,1
1780,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1,1
1781,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC1:C:C:C(O):C:C:13,1
1782,NC(=O)N1CC(OC2:C:C:C:C(C(F)(F)F):C:2)C1,1
1783,CC12CCCCCC(CC3:C:C:C(O):C:C:31)C2N,1
1784,C=CCN1CCC23C4:C5:C:C:C(OC(C)=O):C:4OC2C(OC(C)=O)C=CC3C1C5,1
1785,CN(C)CCN1C(=O)C2:C:C:C:C:C:2N(C)C2:C:C:C:C:C:21,1
1786,CC1:C:C:C2:C(:C:1)C1CN(C)CCC1N2,1
1787,CN1C(=O)CCS(=O)(=O)C1C1:C:C:C(Cl):C(Cl):C:1,1
1788,COC1:C:C:C2:C(:C:1)CN(C)CC2C1:C:C:C(Cl):C(Cl):C:1,1
1789,CCN(CC)CCN1C2:C:C:C:C:C:2SC2:C:C:C:C:C:21,1
1790,ClC1:C:C:C(C(OCCN2CCOCC2)C2:C:C:C:C:C:2):C:C:1,1
1791,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1792,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1793,CC1:C:C:C2:C(:C:1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1
1794,COC1:C:C:C2:C(:C:1)/C(=C/CCN(C)C)C1:C:C:C:C:C:1O2,1
1795,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(C)C(=O)CO,1
1796,CN(C)CCCN1C2:C:C:C:C:C:2C(C)(C)C2:C:C:C:C:C:21,1
1797,C=C(C)CNCC(=O)N(C)C1:C:C:C(Cl):C:C:1C(=O)C1:C:C:C:C:C:1,1
1798,NC(=O)CN1C(=O)C(C2:C:C:C:C:C:2)C2:C:C:C:C:C:21,1
1799,CN(C)CC/C=C1/C2:C:C:C:C:C:2CSC2:C:C:C:C:C:21.[Cl-].[H+],1
1800,O=C1C(O)N=C(C2:C:C:C:C:C:2F)C2:C:C(Cl):C:C:C:2N1CCO,1
1801,O=C1NCNC1(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1,1
1802,CC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1803,CC1(C)O[C@@H]2C[C@H]3C4CCC5CC(=O)CCC5(C)[C@@]4(F)[C@@H](O)CC3(C)[C@]2(C(=O)CO)O1,1
1804,CN(C(=O)CN(CCO)CCO)C1:C:C:C(Cl):C:C:1C(=O)C1:C:C:C:C:C:1Cl,1
1805,CN1:C:C(CCN2CCN(C3:C:C:C:C:C:3Cl)CC2):C:N:1,1
1806,C=C1C2:C:C:C:C:C:2CN(CCCN(C)C)C2:C:C:C:C:C:21,1
1807,O=C(NCCCN1CCOCC1)C1:C:C:C(Cl):C:C:1,1
1808,CN1CCC2(C)CC(CC3:C:C:C(O):C:C:32)C1,1
1809,CCC1(C2:C:C:C:C:C:2)C(=O)N(COC)C(=O)N(COC)C1=O,1
1810,CCN1C(=O)NC(C2:C:C:C:C:C:2)C1=O,1
1811,CCOC(=O)C1N=C(C2:C:C:C:C:C:2F)C2:C:C(Cl):C:C:C:2NC1=O,1
1812,CCC1:C:C2:C(:S:1)N1:C(C):N:N:C:1CN=C2C1:C:C:C:C:C:1Cl,1
1813,CNC1CCC2:N:C:S:C:2C1,1
1814,CCC(N)CC1:C:[NH]:C2:C:C:C:C:C:1:2,1
1815,O=C(CCCl)NCCC1:C:C:C:C:C:1,1
1816,O=C1C=CC=C/C1=C1/NN=CO1,1
1817,CN(C)CCCN1:C:C(C2:C:C:C:C:C:2):C(C2:C:C:C:C:C:2):N:1,1
1818,FC1:C:C:C:C:C:1C1=NCCN(CC(F)(F)F)C2:C:C:C(Cl):C:C:21,1
1819,COC1:C:C:C:C:C:1N1CCN(CCCC(=O)C2:C:C:C(F):C:C:2)CC1,1
1820,CN(C)C1CCC2:[NH]:C3:C(F):C:C(F):C:C:3:C:2C1,1
1821,C#CC1(OCC(O)CN2CCN(C3:C:C:C(F):C:C:3)CC2)CCCCC1,1
1822,CN1C(=O)CN=C(C2:C:C:C:C:C:2F)C2:C:C(Cl):C:C:C:21,1
1823,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
1824,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,1
1825,CC1(C)O[C@@H]2CC3[C@@H]4C[C@H](F)C5=CC(=O)C=CC5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1.CC1(C)O[C@@H]2CC3[C@@H]4C[C@H](F)C5=CC(=O)C=CC5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1.O,1
1826,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3C(O)CC12C,1
1827,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,1
1828,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1
1829,CCCCOC(=O)C(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1830,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,1
1831,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1832,CN1CCN(C2=NC3:C:C(F):C:C:C:3CC3:C:C:C:C:C:32)CC1,1
1833,CC(=O)O[C@@H](C)C(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1834,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
1835,C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1
1836,CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1
1837,CNCCSC1=CC2:C:C(F):C:C:C:2OC2:C:C:C:C:C:21,1
1838,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1
1839,O=C(CCCN1CCC2(CC1)C(=O)NCN2C1:C:C:C(F):C:C:1)C1:C:C:C(F):C:C:1,1
1840,O=C1CN=C(C2:C:C:C:C:C:2F)C2:C:C(Cl):C:C:C:2N1CC1CC1,1
1841,CC(CC1:C:C:C:C:C:1)N(C)CC1:C:C:C:O:1,1
1842,COC1:C:C:C2:C3:C:1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,1
1843,CN(C)CCC(C1:C:C:C:C:C:1)C1CCCCC1,1
1844,N=C(N)NCCCOC1:C:C:C:C:C:1,1
1845,O=C1CN=C(C2:C:C:C:C:C:2)C2:C:C(Cl):C:C:C:2N1CC(F)(F)F,1
1846,C[C@@H]1CC2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
1847,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,1
1848,CN1CCC(OC2C3:C:C:C:C:C:3CCC3:C:C:C:C:C:32)CC1,1
1849,CN1CCCN(C(C2:C:C:C:C:C:2)C2:C:C:C(Cl):C:C:2)CC1,1
1850,OCCN1CCCN(CCCN2C3:C:C:C:C:C:3SC3:C:C:C(C(F)(F)F):C:C:32)CC1,1
1851,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1852,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1853,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1854,CN1CC[C@]23C4:C5:C:C:C(O):C:4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,1
1855,CCOC(=O)C1(C2:C:C:C:C(O):C:2)CCN(C)CC1,1
1856,CCCC(=O)O[C@]1(C(=O)COC(C)=O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,1
1857,CCC1(C2:C:C:C:C:C:2)NCC(=O)NC1=O,1
1858,C1:C:C:C2:C(CCC3CCNCC3):C:[NH]:C:2:C:1,1
1859,CN(C)CC#CC=C1C2:C:C:C:C:C:2C=CC2:C:C:C:C:C:21,1
1860,CN(C)CCCN1:C2:C(:C3:C:C:C:C:C:3:1)CCCCCC2,1
1861,CC(C)NNC(=O)C1:C:C:N:C:C:1,1
1862,CCC(=O)C(C1:C:C:C:C:C:1)(C1:C:C:C:C:C:1)C(C)CN(C)C,1
1863,C=C1CC2C3C=CC4=CC(=O)CCC4(C)C3C(O)CC2(C)[C@@]1(O)C(=O)CO,1
1864,CCN(CC)C(C)CN1C2:C:C:C:C:C:2SC2:C:C:C:C:C:21,1
1865,CN(C)CCCN1C2:C:C:C:C:C:2CC(=O)C2:C:C:C:C:C:21,1
1866,O=C1CC[C@H]2[C@H]3CC4:C:C:C:C(O):C:4[C@@]2(CCN3CC2CC2)C1,1
1869,CNC[C@H](O)CC12CCC(C3:C:C:C:C:C:31)C1:C:C:C:C:C:12,1
1870,CCO[C@H]1CCN(C(=O)C2:C:C(C3:C:C:C:C:C:3):C(=O):N3:C:2C2:C:C(Cl):C:C:C:2CC3)C1,1
1871,C1:C:C:C2:C:C(COC3CCNCC3):C:C:C:2:C:1,1
1872,CN1C(CC(=O)C2:C:C:C:C:C:2)CCCC1CC(O)C1:C:C:C:C:C:1,1
1873,OC1CCN(C2:C:C:C(C3:C:C:C:C:C:3Cl):N:N:2)CC1,1
1874,ClC1:C:C:C(N2CCN(C/C=C/C3:C:C:C:C:C:3)CC2):N:N:1,1
1875,Cl/C(=C\N1:C:N:C:N:1)C1:C:C:C(Cl):C:C:1Cl,1
1876,CN1C[C@@H]2[C@@H](CC3:C:C:C(Cl):C:C:3[C@H]2C2:C:C:C:C:C:2)C1,1
1877,CN1CCC2=C(CC1)C1:C:C:C:C:C:1OC1:C:C:C:C:C:12,1
1878,CC(C)OC1:C:C:C:C:C:1N1CCN(CC2:C:C:C:C(C(=O)N3CCCCC3):C:2)CC1.O=C(O)CCC(=O)O,1
1879,CN(C)CC(OC1:C:C:C:C:C:1)OC1:C:C:C:C:C:1,1
1880,COC1:C:C:C(CCN2CCN(C3:C:C:C:C(Cl):C:3)CC2):C:C:1OC,1
1881,CN1C(=O)CN=C(C2=CCCCC2)C2:C:C([N+](=O)[O-]):C:C:C:21,1
